maturity,model,gap,r2,pval,macro_gain
36,XGB (Macro+Fwd),0,0.5921120244826426,2.0775051967403257e-05,0.07409213669030223
36,RW,0,0.906739909644296,2.8967840930427258e-06,0.07409213669030223
36,XGB (Fwd),1,0.32248739113395664,8.341080423879266e-05,0.1399524133391552
36,XGB (Macro+Fwd),1,0.46243980447311184,5.0245936999204766e-05,0.1399524133391552
36,RW,1,0.781394393605152,6.705606088952543e-06,0.1399524133391552
36,XGB (Fwd),2,0.20959209276080704,0.00017287391820397513,0.1728972859244694
36,XGB (Macro+Fwd),2,0.38248937868527644,8.543165798513552e-05,0.1728972859244694
36,RW,2,0.6508902685516247,1.4873784156432812e-05,0.1728972859244694
36,XGB (Fwd),3,0.11594815845408268,0.0003374372611091303,0.14790818188201282
36,XGB (Macro+Fwd),3,0.2638563403360955,0.00020063939130554598,0.14790818188201282
36,RW,3,0.5329403312866905,2.825973725106845e-05,0.14790818188201282
36,XGB (Fwd),4,0.06034253057678718,0.0007123903313253077,0.12950656120108717
36,XGB (Macro+Fwd),4,0.18984909177787435,0.00039835762984030687,0.12950656120108717
36,RW,4,0.43729876291750525,4.22678999567605e-05,0.12950656120108717
36,XGB (Fwd),5,-0.019019290373457176,0.001639542759670154,0.10267232152495775
36,XGB (Macro+Fwd),5,0.08365303115150058,0.0009279648909618077,0.10267232152495775
36,RW,5,0.3554499440582296,4.730666715968557e-05,0.10267232152495775
36,XGB (Fwd),6,-0.11043281306995012,0.004276959659871515,0.1216361661512253
36,XGB (Macro+Fwd),6,0.01120335308127518,0.0020796430717294756,0.1216361661512253
36,RW,6,0.2809176743550762,5.225225731131378e-05,0.1216361661512253
36,XGB (Fwd),7,-0.19464431889491474,0.01092735892671981,0.13571056132953996
36,XGB (Macro+Fwd),7,-0.05893375756537478,0.004313976223782046,0.13571056132953996
36,RW,7,0.19251357128837576,8.740670543094797e-05,0.13571056132953996
36,XGB (Fwd),8,-0.26971029418998627,0.020508904415646345,0.1482373942578492
36,XGB (Macro+Fwd),8,-0.12147289993213706,0.008125056479320936,0.1482373942578492
36,RW,8,0.07675858162148874,0.0002290231333615944,0.1482373942578492
36,XGB (Fwd),9,-0.33755013186005356,0.032126863507286774,0.15077471943963094
36,XGB (Macro+Fwd),9,-0.18677541242042262,0.01586827329553364,0.15077471943963094
36,RW,9,-0.07163621664301556,0.0009293560468661699,0.15077471943963094
36,XGB (Fwd),10,-0.3913062514662373,0.043520828497640496,0.1485391452010283
36,XGB (Macro+Fwd),10,-0.24276710626520903,0.029279013703063295,0.1485391452010283
36,RW,10,-0.22633720057050732,0.00405035901807449,0.1485391452010283
36,XGB (Fwd),11,-0.4289695599867869,0.054816865291293815,0.1425950973285215
36,XGB (Macro+Fwd),11,-0.2863744626582654,0.038725316691206046,0.1425950973285215
36,RW,11,-0.37279116762482034,0.015024307083572941,0.1425950973285215
48,XGB (Fwd),0,0.5194655051873519,1.3537930051210623e-05,0.03402718751885703
48,XGB (Macro+Fwd),0,0.5534926927062089,1.6880977957600685e-05,0.03402718751885703
48,RW,0,0.8888668952914052,2.0993611803410417e-06,0.03402718751885703
48,XGB (Fwd),1,0.32657176898657125,5.380911019847723e-05,0.11877466914405788
48,XGB (Macro+Fwd),1,0.44534643813062913,3.862769865958793e-05,0.11877466914405788
48,RW,1,0.7438009442276016,6.532261023650676e-06,0.11877466914405788
48,XGB (Fwd),2,0.2081375546797034,0.00010944062552786793,0.13060526594567246
48,XGB (Macro+Fwd),2,0.33874282062537586,6.362552987559944e-05,0.13060526594567246
48,RW,2,0.5991496291351845,1.7349610512029656e-05,0.13060526594567246
48,XGB (Fwd),3,0.1060298150759117,0.0002620574945660925,0.12224219526445645
48,XGB (Macro+Fwd),3,0.22827201034036815,0.00014685309407325153,0.12224219526445645
48,RW,3,0.4672157781866939,3.8249355320374434e-05,0.12224219526445645
48,XGB (Fwd),4,0.015176927444512933,0.0007228325048243001,0.12904533062825063
48,XGB (Macro+Fwd),4,0.14422225807276357,0.0004404080785411768,0.12904533062825063
48,RW,4,0.3557353406184458,6.612118924087529e-05,0.12904533062825063
48,XGB (Fwd),5,-0.0715059405595253,0.001753181299311124,0.11355933717752265
48,XGB (Macro+Fwd),5,0.04205339661799734,0.0009062994112687406,0.11355933717752265
48,RW,5,0.2602364171234752,8.521996250987485e-05,0.11355933717752265
48,XGB (Fwd),6,-0.16172426496814718,0.004373174465479357,0.12504686163373235
48,XGB (Macro+Fwd),6,-0.036677403334414826,0.002199716220177783,0.12504686163373235
48,RW,6,0.17777981530851883,0.00010368175823249892,0.12504686163373235
48,XGB (Fwd),7,-0.24040662736872087,0.010407730505637813,0.14702150178178086
48,XGB (Macro+Fwd),7,-0.09338512558694001,0.003588227122579668,0.14702150178178086
48,RW,7,0.0829616529868733,0.0001950140434873182,0.14702150178178086
48,XGB (Fwd),8,-0.31182313242808934,0.019936355086382695,0.1401446814528713
48,XGB (Macro+Fwd),8,-0.17167845097521806,0.009508767412708674,0.1401446814528713
48,RW,8,-0.037080642721989854,0.0005760927771066848,0.1401446814528713
48,XGB (Fwd),9,-0.38465851992055433,0.03368918172519941,0.11177073508471791
48,XGB (Macro+Fwd),9,-0.2728877848358364,0.021719007324466966,0.11177073508471791
48,RW,9,-0.19393062773418368,0.002703587778489669,0.11177073508471791
48,XGB (Fwd),10,-0.4579611947262334,0.05204532913427784,0.12039826483183491
48,XGB (Macro+Fwd),10,-0.3375629298943985,0.03488465766844784,0.12039826483183491
48,RW,10,-0.36102709678580003,0.01319476501204131,0.12039826483183491
48,XGB (Fwd),11,-0.5055322439043342,0.06513818646683367,0.09741581954463574
48,XGB (Macro+Fwd),11,-0.4081164243596984,0.05520320374436016,0.09741581954463574
48,RW,11,-0.5177156592479308,0.04815809177826469,0.09741581954463574
60,XGB (Fwd),0,0.5086138675029735,6.545490438547574e-06,0.020290227519127124
